鹤游镇,500231111000
坪山镇,500231112000
砚台镇,500231113000
曹回镇,500231114000
杠家镇,500231115000
包家镇,500231116000
白家镇,500231117000
永平镇,500231118000
三溪镇,500231119000
裴兴镇,500231120000
黄沙镇,500231121000
长龙镇,500231122000
沙河乡,500231202000
大石乡,500231204000
巷口镇,500232100000
火炉镇,500232101000
白马镇,500232102000
鸭江镇,500232103000
长坝镇,500232104000
江口镇,500232105000
平桥镇,500232106000
羊角镇,500232107000
仙女山镇,500232108000
桐梓镇,500232109000
土坎镇,500232110000
和顺镇,500232111000
凤来乡,500232200000
庙垭乡,500232202000
石桥苗族土家族乡,500232203000
双河乡,500232204000
黄莺乡,500232205000
沧沟乡,500232206000
文复苗族土家族乡,500232207000
土地乡,500232208000
白云乡,500232209000
后坪苗族土家族乡,500232210000
浩口苗族仡佬族乡,500232211000
接龙乡,500232212000
赵家乡,500232213000
铁矿乡,500232214000
忠州镇,500233100000
新生镇,500233101000
任家镇,500233102000
乌杨镇,500233103000
洋渡镇,500233104000
东溪镇,500233105000
复兴镇,500233106000
石宝镇,500233107000
汝溪镇,500233108000
野鹤镇,500233109000
官坝镇,500233110000
石黄镇,500233111000
马灌镇,500233112000
金鸡镇,500233113000
新立镇,500233114000
双桂镇,500233115000
拔山镇,500233116000
花桥镇,500233117000
永丰镇,500233118000
三汇镇,500233119000
白石镇,500233120000
黄金镇,500233122000
善广乡,500233201000
石子乡,500233203000
磨子土家族乡,500233204000
涂井乡,500233206000
金声乡,500233208000
兴峰乡,500233210000
镇东街道办事处,500234002000
丰乐街道办事处,500234003000
白鹤街道办事处,500234004000
汉丰街道办事处,500234005000
文峰街道办事处,500234006000
云枫街道办事处,500234007000
赵家街道办事处,500234008000
郭家镇,500234103000
温泉镇,500234106000
铁桥镇,500234107000
南雅镇,500234112000
和谦镇,500234114000
镇安镇,500234116000
竹溪镇,500234118000
渠口镇,500234119000
厚坝镇,500234120000
高桥镇,500234122000
义和镇,500234127000
大进镇,500234128000
长沙镇,500234129000
临江镇,500234130000
敦好镇,500234132000
中和镇,500234133000
岳溪镇,500234134000
南门镇,500234135000
河堰镇,500234136000
九龙山镇,500234137000
白桥镇,500234138000
天和镇,500234139000
金峰镇,500234140000
谭家镇,500234141000
巫山镇,500234142000
大德镇,500234143000
白泉乡,500234202000
关面乡,500234203000
满月乡,500234204000
五通乡,500234211000
麻柳乡,500234215000
紫水乡,500234216000
三汇口乡,500234225000
